528f29e9-564d-4455-a259-1888fc973bb5,826db456-2b2c-497c-a4bd-2baef82b2e9b,screen_template_528f29e9-564d-4455-a259-1888fc973bb5_assignment_request.json,TH,"changed component child ""assignment_request_yes"" to ""assignment_request"" 

added global variable ""assignment_request""","check code, add GUID",assignment_request,"""scope"": {}",Standard Defaults,Performance,screen_assignment_request,Do you plan on assigning all of your interest in this Purchase Agreement to another entity?,This includes a trust or other entity wholly-owned by the buyer.,Assignment,"assignment_request, assignment_request_no",selection,"Yes, No",Boolean,No,"Yes, No / No","No / Yes, No","IF assignment_request_no IS TRUE, THEN NEXT screen_contingency_loan_days",,,,,,,customer selection,,"IF assignment_request IS TRUE, THEN {{assignment_request}} IS ""X""",check box,NA,Buyer Assignment of Interest,"What is a Buyer Assignment and what are the circumstance in which the buyer would assign their ownership of the property to another entity (trust, wholly-owned entity, etc.)? How does this affect the transaction? Is it positive or negative or neutral for the seller?",
956ca678-5d3a-4128-b0a9-ad04117c8d0f,4df5b94f-a87a-4836-958e-c83b11180632,screen_template_956ca678-5d3a-4128-b0a9-ad04117c8d0f_assignment_request_days.json,TH,"changed scope from ""assignment_request_no"" to ""assignment_request"" 

changed ""validation"" max to 25",check code,null,"""scope"": {""assignment_request"": true}",Standard Defaults,Performance,screen_assignment_request_days,Within how many days after Acceptance will the assignment request be delivered?,The assignment request is a written form.,Assignment Days,assignment_request_days,text box,,number,17,1-17 days / > 17,>17 / 1-17 days,,,,,,,,customer input,Need to explain that buyer will need to send a written request (HBM form?) to seller.,,text box,NA,,,
5e2e430d-a60b-42c7-946c-3f7562a84939,d755f468-8466-4fa2-ad3f-baca3d7c33da,screen_template_5e2e430d-a60b-42c7-946c-3f7562a84939_contingency_loan_days.json,TH,"added ""scope"": {""contingency_all_waived_no"": true}
{""contingency_loan"": true}

changed ""validation"" to min 1 max  99",check code,null,"""scope"": { ""contingency_all_waived_no"": true,    ""contingency_loan"": true
  }",Standard Defaults,Contingencies,screen_contingency_loan_days,Within how many days after Acceptance will the Loan Contingency be removed?,This applies becuase you chose not to waive this contingency.,Loan Contingency Days,contingency_loan_days,text box,,number,17,All / >25,>25 / All,,"IF contingency_loan_no IS TRUE, THEN global variable SKIP screen_contingency_loan_days",,,,,,customer input,,,text box,NA,,,
19d6ee1b-5053-46da-ac37-4327735b732a,82e08f6f-1931-4114-bea5-63738a035d57,screen_template_19d6ee1b-5053-46da-ac37-4327735b732a_contingency_appraisal_days.json,TH,"added ""scope"": {
    ""contingency_all_waived_no"": true,
    ""contingency_appraisal"": true }

changed ""validation"" to min 1 max 99 and suggested to max 21",check code,null,"""scope"": {
""contingency_all_waived_no"": true,
""contingency_appraisal"": true
  }",Standard Defaults,Contingencies,screen_contingency_appraisal_days,Within how many days after Acceptance will the Appraisal Contingency be removed?,This applies because you chose not to waive this contingency.,Appraisal Contingency Days,contingency_appraisal_days,text box,,number,17,Any / <22,<22 / Any,,"IF contingency_apraisal_no IS TRUE, THEN global variable SKIP screen_contingency_loan_days",,,,,,customer input,,,text box,NA,,,
22202b3a-e262-4918-990c-18a04a02e56f,8f0a9931-d71d-4d67-b26c-df89bcb10317,screen_template_22202b3a-e262-4918-990c-18a04a02e56f_contingency_property_investigation_days.json,TH,"added ""scope"": {
    ""contingency_all_waived_no"": true,
""contingency_property_investigation"": true
  }

changed ""validation"" to min 1 max 99 and ""suggested"" to 17",check code,null,"""scope"": {
""contingency_all_waived_no"": true,    ""contingency_property_investigation"": true
  }",Standard Defaults,Contingencies,screen_contingency_property_investigation_days,Within how may days after Acceptance will you remove the Investigation contingency?,This applies because you chose not to waive this contingency.,Investigation Days,contingency_property_investigation_days,text box,,number,17,Any / <18,<18 / Any,,"IF contintency_property_investigation_no IS TRUE, THEN global variable SKIP screen_contingency_property_investigation_days",,,,,,customer input,,,text box,NA,,,
5881d7d7-d7e1-49f8-87a3-28c5fdf5585e,d873fe4b-2f31-44fe-ae6e-e20f3986d297,screen_template_5881d7d7-d7e1-49f8-87a3-28c5fdf5585e_contingency_insurance_days.json,TH,"added   ""scope"": {
""contingency_all_waived_no"": true,
""contingency_insurance"": true
  }",check code,null,"  ""scope"": {
""contingency_all_waived_no"": true,
""contingency_insurance"": true
  }",Standard Defaults,Contingencies,screen_contingency_insurance_days,Within how may days after Acceptance will you remove the Insurance contingency?,This applies because you chose not to waive this contingency.,Insurance Days,contingency_insurance_days,text box,,number,17,Any / >21,>21 / Any,,"IF contintency_insurance_no IS TRUE, THEN global variable SKIP screen_contingency_insurance_days",,,,,,customer input,,,text box,NA,,,
98dddb8c-acfc-4591-962e-2524109237bf,c4581cc6-2869-43be-9cac-0c207c932060,screen_template_98dddb8c-acfc-4591-962e-2524109237bf_contingency_reports_review_days.json,TH,"added ""scope"": {
    ""contingency_all_waived_no"": true,
    ""contingency_reports_review"": true
  }",check code,null,"""scope"": {
""contingency_all_waived_no"": true,
""contingency_reports_review"": true
  }",Standard Defaults,Contingencies,screen_contingency_reports_review_days,Within how may days after Acceptance will you remove the Review of Seller Documents  contingency?,"Regardless of your answer, you will always have up to 5 days after receiving a document to review it.",Reports Days,contingency_reports_review_days,text box,,number,17,Any / <10,<10 / Any,,"IF contintency_reports_review_no IS TRUE, THEN global variable SKIP screen_contingency_reports_review_days",,,,,,customer input,,,text box,NA,,,
97eee239-b120-4310-9775-1e2d029af1f5,6684cb1d-01d2-4766-9caa-7cfdd7f3547e,screen_template_97eee239-b120-4310-9775-1e2d029af1f5_contingency_title_report_days.json,TH,"added ""scope"": {
""contingency_all_waived_no"": true,
""contingency_title_report"": true
  }",check code,null,"""scope"": {
""contingency_all_waived_no"": true,
""contingency_title_report"": true
  }",Standard Defaults,Contingencies,screen_contingency_title_report_days,Within how may days after Acceptance will you remove the Preliminary Title Report contingency?,"Regardless of your answer, you will always have up to 5 days after receiving a document to review it.",Title Report Days,contingency_title_report_days,text box,,number,17,Any / <10,<10 / Any,,"IF contintency_title_report_no IS TRUE, THEN global variable SKIP screen_contingency_title_reprt_days",,,,,,customer input,,,text box,NA,,,
75bc1f99-d13f-429c-a3dc-82120f0aec00,12b98b0e-1a66-4980-b23b-181662c64534,screen_template_75bc1f99-d13f-429c-a3dc-82120f0aec00_contingency_common_interest_disclosures_days.json,TH,"added ""scope"": {
""contingency_all_waived_no"": true,
""contingency_common_interest_disclosures"": true}",check code,null,"""scope"": {
""contingency_all_waived_no"": true,
""contingency_common_interest_disclosures"": true}",Standard Defaults,Contingencies,screen_contingency_common_interest_disclosures_days,Within how may days after Acceptance will you remove the Common Interest Disclosures contingency?,"Regardless of your answer, you will always have up to 5 days after receiving a document to review it.",Common Interest Days,contingency_common_interest_disclosures_days,text box,,number,17,Any / <10,<10 / Any,,"IF contintency_common_interest_disclosures_no IS TRUE, THEN global variable SKIP screen_contingency_common_interest_disclosures_days",,,,,,customer input,,,text box,NA,,,
37c24c8a-7420-4108-ae1f-a7db9cfc4a73,242d17a2-ac7b-4769-9bdc-94a8da994884,screen_template_37c24c8a-7420-4108-ae1f-a7db9cfc4a73_contingency_leased_liened_items_days.json,TH,"added ""scope"": { ""contingency_all_waived_no"": true,
""contingency_leased_liened_items"": true
  }",check code,null,"""scope"": { ""contingency_all_waived_no"": true,
""contingency_leased_liened_items"": true
  }",Standard Defaults,Contingencies,screen_contingency_leased_liened_items_days,Within how may days after Acceptance will you remove the Leased or Liened Items contingency?,"Regardless of your answer, you will always have up to 5 days after receiving a document to review it.",Leased Items Days,contingency_leased_liened_items_days,text box,,number,17,Any / <10,<10 / Any,,"IF contintency_leased_liened_items_no IS TRUE, THEN global variable SKIP screen_contintency_leased_liened_items_days",,,,,,customer input,,,text box,NA,,,
8bf0c193-2b3e-441e-a5bb-220735e6c6a1,76e0509a-1775-42f3-8ef9-2bbb26dbfb3a,screen_template_8bf0c193-2b3e-441e-a5bb-220735e6c6a1_seller_delivery_of_documents_days.json,TH,,,null," ""scope"": { }",Standard Defaults,Documents,screen_seller_delivery_of_documents_days,"Within how many days of Acceptance must the seller deliver Seller Documents (reports, disclosures, etc.)?",Make sure you have enough time to review these documents.,Seller Docs Days,seller_delivery_of_documents_days,text box,,number,7,Any / >10,>10 / Any,,,,,,,,customer input,,,text box,NA,,,
4a9b543f-8c0e-4c7d-bd25-465230c2b146,22eea5b0-ea47-468d-92f7-723687a57ad7,screen_template_4a9b543f-8c0e-4c7d-bd25-465230c2b146_sign_escrow_holder_provisions_days.json,TH,,,null," ""scope"": { }",Standard Defaults,Documents,screen_sign_escrow_holder_provisions_days,Within how many days after Escrow Holder Provisions and Instructions are Delivered will they be signed and returned?,This can be no more than 5 days.,Escrow Sign Days,sign_escrow_holder_provisions_days,text box,,number,5,<6 / <3,<3 / <6,,,,,,,,customer input,,,text box,NA,,,
f124c329-b5f0-4d69-a781-afdee4af8a8f,49caca2a-a56d-485e-aa95-e4091ba26ec7,screen_template_f124c329-b5f0-4d69-a781-afdee4af8a8f_seller_delivery_of_hoa_documents_days.json,TH,,,null," ""scope"": { }",Standard Defaults,Documents,screen_seller_delivery_of_hoa_documents_days,Within how many days after Acceptance must payment for ordered HOA documents be made?,This only applies if the Property is subject to a Home Owners Association.,HOA Docs Days,seller_delivery_of_hoa_documents_days,text box,,number,3,1-3 / >3,>3 / 1-3,,,,,,,,customer input,,,text box,NA,,,
4d60e9c2-49bd-48c6-8f67-265087d7bf0f,7cb96ee3-4dc5-40a1-a416-ec985efdedc9,screen_template_4d60e9c2-49bd-48c6-8f67-265087d7bf0f_representative_authority_days.json,TH,,,null," ""scope"": { }",Standard Defaults,Documents,screen_representative_authority_days,Days to provide Proof of Athorization to Sign?,This applies only if the Agreement signer(s) for buyer or seller is/are a Legally Authorized Signer representing an entity. This is always 3 days,Signers Days,representative_authority_days,Explanation of item only,none. always 3 days.,number,3,3 days,3 days,,,,,,,,not visible,this is non-negotiable so there is no need to allow the buyer to fill it out. We need to let them know the conditions though if they want a represenative to sign for them.,,text box,,,,
72d99e87-80d2-4e27-b384-b2719301142c,4d7eba20-9d95-420f-9a54-546cd6de3f90,screen_template_72d99e87-80d2-4e27-b384-b2719301142c_property_inspections_days.json,TH,,,null," ""scope"": { }",Standard Defaults,Other Dates,screen_property_inspections_days,How many days after Acceptance will you have to access the property for investigations?,"This is not a contingency, but it gives you a guaranteed amount of time to complete any desired inspections or walkthroughs of the property.",Access Days,property_inspections_days,text box,,number,17,Any / <25,<25 / Any,,,,,,,,customer input,,,text box,NA,,,
be4ede7d-722a-4a4d-b609-a5c3fa4f3adb,4bab6b98-5e35-408e-b75f-9fff792627e0,screen_template_be4ede7d-722a-4a4d-b609-a5c3fa4f3adb_install_safety_devices_days.json,TH,,,null," ""scope"": { }",Standard Defaults,Other Dates,screen_install_safety_devices_days,Within how many days after Acceptance will required Safety Devices need to be installed and documented?,"This includes required smoke alarms, CO detectors, and water heater bracing",Safety Devices Days,install_safety_devices_days,text box,,number,7,0-7 / <7,<7 / 0-7,,,,,,,,customer input,,,text box,NA,,,
884be440-db5c-4397-ab68-4b1033c44ef6,a17b7edf-13ec-4868-acb3-463b5b73278d,screen_template_884be440-db5c-4397-ab68-4b1033c44ef6_property_items.json,TH,added several checkbox items,check code,null," ""scope"": { }",Standard Defaults,Included Items,screen_property_items,Please check all items that you would like included with the property purchase.,These only apply if an item actually exists.,Property Items,property_items (key/value pairs),check boxes,,Boolean,true (checked),Any / At least one,At least one / Any,,,,,,Text from Paragraph 9 from RPA,,customer checkbox,Show all the items from paragraph 9 in RPA as things that are always included unless specifically excluded in 3P(2).,,check boxes,NA,,,
9f1616de-c8ed-45e2-a6c8-07392a3c8d8c,39ce7a46-0e67-46a3-a36c-3128942753f6,,TH,Tim to adjust Docusign Transform code to turn the array of items into a single string,,null," ""scope"": { }",Standard Defaults,Included Items,screen_included_items,Please list all additional items that you would like included with the property purchase.,Please only list items that were not shown on the previous screen.,Included Items,included_items (key/value pairs),"text box with ""add"" button to add additional values",,Boolean,null,Any / Any,Any / Any,,,,,,,,customer input (add items),buyer should be able to add items to list,,text boxes,NA,,,
30564f4f-f686-4102-a3df-73b2105fcccd,a2db8b5b-15f4-48c1-b8da-f97474c8c500,screen_template_30564f4f-f686-4102-a3df-73b2105fcccd_excluded_items.json,TH,Tim to adjust Docusign Transform code to turn the array of items into a single string,,null," ""scope"": { }",Standard Defaults,Excluded Items,screen_excluded_items,Please list all items that you would like to explicitly exclude from the property purchase.,This indicates items that you want the seller to remove before Close of Escrow.,Excluded Items,excluded_items (key/value pairs),"text box with ""add"" button to add additional values",,Boolean,null,Any / Any,Any / Any,,,,,,,,customer input (add items),buyer should be able to add items to list,,text boxes,NA,,,
,,,,,,,,Advanced Options,,,,,,,,,,,,,,,,,,,,,,,,,,,
30a35c9c-6637-413c-b6f7-817e27741798,10c751f8-6c13-4abc-baf3-9b5ff48ebbed,screen_template_30a35c9c-6637-413c-b6f7-817e27741798_income_statements.json,TH,NEW SCREEN: copied from screen_contingency_leased_liened_items.json,"check code, need new GUIDs","tenancy_documents, tenancy_documents_no","""scope"": {""occupancy_type_investment"": true}",Advanced Options,Tenancy Documents,screen_income_statements,Books and Records of the Property,Would you like to receive books and records for the Property including  income and expense statements for the preceding 12 months?,Tenancy Records,"income_statements, income_statements_no",selection,,boolean,No,Any / Any,Any / Any,,"IF occupancy_type_investment IS FALSE, THEN SKIP",,,,,,seller input,,"IF income_statements IS TRUE, THEN {{income_statements}} IS ""X""",NA,RIPA,Buying Property as a Section 1031 Exchange,What is a Section 1031 exchange and when does it apply? Is there any risk in buyer doing an exchange on the purchase of the property? Is this less appealing to sellers or does it matter?,
30a35c9c-6637-413c-b6f7-817e27741798,3cdad2e2-c1d2-4524-8209-344f0bf4d4ca,screen_template_30a35c9c-6637-413c-b6f7-817e27741798_estoppel.json,TH,NEW SCREEN: copied from screen_estoppel.json,"check code, need new GUIDs","estoppel_certs, estoppel_certs_no","""scope"": {""occupancy_type_investment"": true}",Advanced Options,Tenancy Documents,screen_estoppel,Tenant Estoppel Certificates,Would you like the Seller to deliver completed Estoppel Certificates signed by all tenants?,Estoppel Certs,"estoppel_certs, estoppel_certs_no",selection,,boolean,No,Any / Any,Any / Any,,"IF occupancy_type_investment IS FALSE, THEN SKIP",,,,,,seller input,,"IF estoppel_certs IS TRUE, THEN {{estoppel_certs}} IS ""X""",NA,RIPA,Buying Property as a Section 1031 Exchange,What is a Section 1031 exchange and when does it apply? Is there any risk in buyer doing an exchange on the purchase of the property? Is this less appealing to sellers or does it matter?,
32991fc9-ff61-4eb4-838b-27508a921a7a,bd9b523f-7f12-4e9f-9a37-4ee8f4f7a52b,screen_template_32991fc9-ff61-4eb4-838b-27508a921a7a_buyer_intent_to_exchange.json,TH,"added global variable ""addendum_buyer_intent_to_exchange""","check code, need GUID for global variable",addendum_buyer_intent_to_exchange,"""scope"": {}",Advanced Options,Intent to Exchange,screen_buyer_intent_to_exchange,Will you be buying this property as part of a 1031 exchange?,will buyer purchase the property as part of a 1031 exchange?,Buyer Exchange,"addendum_buyer_intent_to_exchange, addendum_buyer_no_exchange",selection,,,false,,,"IF addendum_buyer_no_exchange IS TRUE, THEN NEXT screen_contingency_sell_buyer_property",if true fill out and attach form BXA to offer,,,,,,seller input,,"IF addendum_buyer_intent_to_exchange IS TRUE, THEN {{addendum_buyer_intent_to_exchange}} IS ""X""",check box,NA,Buying Property as a Section 1031 Exchange,What is a Section 1031 exchange and when does it apply? Is there any risk in buyer doing an exchange on the purchase of the property? Is this less appealing to sellers or does it matter?,
56378944-1871-41de-a06d-a4a8da3d8d5b,f6a6dcd7-522e-4c84-9737-984dfd2dfc4b,screen_template_56378944-1871-41de-a06d-a4a8da3d8d5b_buyer_intent_to_exchange_property_info.json,TH,"added ""scope"": {""addendum_buyer_intent_to_exchange"": true}",check code,null,"""scope"": {""addendum_buyer_intent_to_exchange"": true}",Advanced Options,Intent to Exchange,screen_buyer_intent_to_exchange_property_info,Please name or describe the property you will be exchanging?,Provide enough detail so the seller can understand.,Exchange Property,buyer_intent_to_exchange_property_info,text box,,,null,Any / Any,Any / Any,,,,,,,,,,,NA,HBA Form - Buyer Intent to Exchange,,,
9257d81c-4c36-4103-ada8-d3f22c16bcb6,c81f6a37-6d48-42e2-82b0-98872e83eed3,screen_template_9257d81c-4c36-4103-ada8-d3f22c16bcb6_buyer_intent_to_exchange_failure.json,TH,"added scope"": {""addendum_buyer_intent_to_exchange"": true}

added global variables: buyer_intent_to_exchange_failure_coe, buyer_intent_to_exchange_failure_cancel, buyer_intent_to_exchange_failure_other","check code, need GUIDs for global variables","buyer_intent_to_exchange_failure_coe, buyer_intent_to_exchange_failure_cancel, buyer_intent_to_exchange_failure_other","scope"": {""addendum_buyer_intent_to_exchange"": true}",Advanced Options,Intent to Exchange,screen_buyer_intent_to_exchange_failure,Failure to complete the exchange,"If the exchange of your property fails to be completed by Close of Escrow specified in this offer, what will happen? ",Exchange Conditions,"buyer_intent_to_exchange_failure_coe, buyer_intent_to_exchange_failure_cancel, buyer_intent_to_exchange_failure_other",selection,"Extend the Close of Escrow for this offer, Cancel this offer and return any deposit(s), Other",boolean,Extend,Any / Any,Any / Any,"IF buyer_intent_to_exchange_failure_coe IS TRUE, THEN NEXT screen buyer_intent_to_exchange_failure_days

IF buyer_intent_to_exchange_failure_cancel IS TRUE, THEN NEXT screen_buyer_intent_to_exchange_failure_additional_terms

IF buyer_intent_to_exchange_failure_other IS TRUE, THEN NEXT screen_buyer_intent_to_exchange_failure_other_text",,,,,,,,,"IF buyer_intent_to_exchange_failure_coe IS TRUE, THEN {{buyer_intent_to_exchange_failure_coe}} IS ""X""

IF buyer_intent_to_exchange_failure_cancel IS TRUE, THEN {{buyer_intent_to_exchange_failure_cancel}} IS ""X""

IF buyer_intent_to_exchange_failure_other IS TRUE, THEN {{buyer_intent_to_exchange_failure_other}} IS ""X""",NA,HBA Form - Buyer Intent to Exchange,,,
316d16df-88bc-4489-b846-732726a2cea8,eb283c7b-93f1-4f08-b29e-788602273168,screen_template_316d16df-88bc-4489-b846-732726a2cea8_buyer_intent_to_exchange_failure_days.json,TH,"added ""scope"": {""buyer_intent_to_exchange_failure_coe"": true}

changed ""default_value"":""10"",
      ""value"": ""10"" to number type ""default_value"": 7,
      ""value"": 7 ",check code,null,"""scope"": {""buyer_intent_to_exchange_failure_coe"": true}",Advanced Options,Intent to Exchange,screen_buyer_intent_to_exchange_failure_days,Close of Escrow Extension Days,By how many days would you like to push out the COE date for this offer if your exchange of property fails to close on time?,COE Extension,buyer_intent_to_exchange_failure_days,text box,, whole number,10,Any / Any,Any / Any,NEXT screen_buyer_intent_to_exchange_failure_additional_terms,,,,,,,,,,NA,HBA Form - Buyer Intent to Exchange,,,
69990d9f-66f2-4782-85d6-5c3f72230ecc,1a9b01e0-2872-4b5c-9fbc-b1a5f912d7b4,screen_template_69990d9f-66f2-4782-85d6-5c3f72230ecc_buyer_intent_to_exchange_failure_other_text.json,TH,"added ""scope"": {""buyer_intent_to_exchange_failure_other"": true}",check code,null,"""scope"": {""buyer_intent_to_exchange_failure_other"": true}",Advanced Options,Intent to Exchange,screen_buyer_intent_to_exchange_failure_other_text,Please describe what should happen to this offer if your exchange fails to complete before the Close of Escrow specified in this offer.,Provide enough detail for the seller to clearly understand.,Other Conditions,buyer_intent_to_exchange_failure_other_text,text box,,text,null,Any / Any,Any / Any,,,,,,,,,,,NA,HBA Form - Buyer Intent to Exchange,,,
c58ded8d-baf1-490e-92da-71651256bad0,4b0aea56-655f-4580-816e-368805017761,screen_template_c58ded8d-baf1-490e-92da-71651256bad0_buyer_intent_to_exchange_failure_additional_terms.json,TH,"added ""addendum_buyer_intent_to_exchange"": true",check code,null,"""scope"": {""addendum_buyer_intent_to_exchange"": true}",Advanced Options,Intent to Exchange,screen_buyer_intent_to_exchange_failure_additional_terms,Are there any additional terms you'd like to specify for your exchange of property?,Provide enough detail for the seller to clearly understand.,Additional Terms,buyer_intent_to_exchange_failure_additional_terms,text box,,text,null,Any / Any,Any / Any,,,,,,,,,,,NA,HBA Form - Buyer Intent to Exchange,,,
3605cd3c-d802-42de-b163-211ed7c3063e,643eeb3a-3edc-4b06-ad69-b570b5374e4c,screen_template_3605cd3c-d802-42de-b163-211ed7c3063e_contingency_sell_buyer_property.json,TH,"changed component child ""contingency_sell_buyer_property_yes"" to ""contingency_sell_buyer_property""

added global variable ""contingency_sell_buyer_property""","check code, add GUID for global variable",contingency_sell_buyer_property,"""scope"": {}",Advanced Options,Sell Buyer Property,screen_contingency_sell_buyer_property, Sale of Buyer Property Contingency,Will your offer be contingent upon the sale of your home?,Buyer Sale,"contingency_sell_buyer_property, contingency_no_sell_buyer_property",selection,"Yes, No",Boolean,No (FALSE),No,No,"IF contingency_no_sell_buyer_property IS TRUE, THEN NEXT IS screen_screen_seller_credit",,,,,,,customer selection,"if true, fill out and attach HBM Form SBPC and fill out and attach CR-B. SBPC has additional questions that will need to be answered.","IF contingency_sell_buyer_property IS TRUE, THEN {{contingency_sell_buyer_property}} IS ""X""",checkbox,,Sale of Buyer's Property Contingency,Explanation of the Sale of Buyer's Property contingency and why it may or may not make sense for the buyer to waive this contingency. How does it make the offer more or less appealing to the seller. What are some things to be aware of and cautious of based on the conditions of the waiver (on Contract or on CoE)?,
45990e40-d84e-4ace-bf2c-b043975d0a54,d9ad6ddb-99ce-4034-8c64-0113ed283e80,screen_template_45990e40-d84e-4ace-bf2c-b043975d0a54_contingency_sell_buyer_property_waived_condition.json,TH,"added ""scope"": {""contingency_sell_buyer_property"": true}

added global variables  contingency_sell_buyer_property_waived_on_contract_and_coe, contingency_sell_buyer_property_waived_on_contract, contingency_sell_buyer_property_waived_on_coe","check code, add GUID for global variables","contingency_sell_buyer_property_waived_on_contract_and_coe, contingency_sell_buyer_property_waived_on_contract, contingency_sell_buyer_property_waived_on_coe","""scope"": {""contingency_sell_buyer_property"": true}",Advanced Options,Sell Buyer Property,screen_contingency_sell_buyer_property_waived_condition,When would you like to waive the Sale of Buyer's Home contingency?,"Will the contingency be waived upon entering into a contract AND closing escrow for your property, or will it be waived upon entering into a contract to sell your property OR upon closing escrow for your property?",Sale Conditions,"contingency_sell_buyer_property_waived_on_contract_and_coe, contingency_sell_buyer_property_waived_on_contract, contingency_sell_buyer_property_waived_on_coe",selection,"Waived on Both Entering a Contract AND Close of Escrow, Waived on Entering a Contract, Waived on Close of Escrow",Boolean,On Close of Escrow,None,None,"IF contingency_sell_buyer_property_waived_on_coe IS TRUE, THEN NEXT screen_contingency_sell_buyer_property_waived_on_coe_days",,,,,,,customer selection,,,N/A,"IF contingency_sell_buyer_property_waived_on_contract IS TRUE, THEN {{contingency_sell_buyer_property_waived_on_contract}} IS ""X"" on BCR ""Entering Into Contract"" AND IS ""X"" on SBPC

IF contingency_sell_buyer_property_waived_on_coe IS TRUE, THEN {{contingency_sell_buyer_property_waived_on_coe}} IS ""X"" on BCR ""Close of Escrow"" AND IS ""X"" on SBPC",,,
67e5b538-0698-4e4f-aa8a-1159f9365ede,8b2ff51f-f852-47a8-adc7-ae71b9b46063,screen_template_67e5b538-0698-4e4f-aa8a-1159f9365ede_contingency_sell_buyer_property_waived_on_contract_days.json,TH,"added ""scope"": {
""contingency_sell_buyer_property_waived_on_contract_and_coe"": true,
""contingency_sell_buyer_property_waived_on_contract"": true
  }",check code,null,"""scope"": {
""contingency_sell_buyer_property_waived_on_contract_and_coe"": true,
""contingency_sell_buyer_property_waived_on_contract"": true
  }",Advanced Options,Sell Buyer Property,screen_contingency_sell_buyer_property_waived_on_contract_days,Days to enter into a contract,Within how many days after Acceptance of this offer will you enter into a contract to sell your other property?,Contract Days,contingency_sell_buyer_property_waived_on_contract_days,text box,,whole number,17,Any / >17,>17 / Any,,,,,,,,,,,NA,2A of SBPC,,,
6a7f9f80-c6b5-4c0c-87cc-7056dd6d59a7,fd96c115-be72-4161-9e67-59d3d2851f04,screen_template_6a7f9f80-c6b5-4c0c-87cc-7056dd6d59a7_contingency_sell_buyer_property_waived_on_contract_escrow_days.json,TH,"added ""scope"": {
""contingency_sell_buyer_property_waived_on_contract_and_coe"": true,
""contingency_sell_buyer_property_waived_on_contract"": true
  }

changed ""suggested"" to 
""suggested"": {
        ""min"": 1,
        ""max"": 2,
        ""hint"": ""Anything over 2 days is not recommended""",check code,null,"""scope"": {
""contingency_sell_buyer_property_waived_on_contract_and_coe"": true,
""contingency_sell_buyer_property_waived_on_contract"": true
  }",Advanced Options,Sell Buyer Property,screen_contingency_sell_buyer_property_waived_on_contract_escrow_days,Provide proof of contract for your property sale,Within how many days after you sign a contract to sell your property will you provide proof of Escrow to the seller?,Proof of Escrow,contingency_sell_buyer_property_waived_on_contract_escrow_days,text box, ,whole number,2,Any / >2,>2 / Any,,,,,,,,,,,NA,2B of SBPC,,,
bf9b2398-9909-4f0d-b470-a7407a6b0043,d10a7555-edcb-4598-ab26-211b3e0203d1,screen_template_bf9b2398-9909-4f0d-b470-a7407a6b0043_contingency_sell_buyer_property_waived_on_contract_listing.json,TH,"added ""scope"": {
""contingency_sell_buyer_property_waived_on_contract_and_coe"": true,
""contingency_sell_buyer_property_waived_on_contract"": true
  }

added global variables contingency_sell_buyer_property_waived_on_contract_listing_broker, contingency_sell_buyer_property_waived_on_contract_listing_fsbo, contingency_sell_buyer_property_waived_on_contract_listing_no","check code, add GUID for global variables","contingency_sell_buyer_property_waived_on_contract_listing_broker, contingency_sell_buyer_property_waived_on_contract_listing_fsbo, contingency_sell_buyer_property_waived_on_contract_listing_no","""scope"": {
""contingency_sell_buyer_property_waived_on_contract_and_coe"": true,
""contingency_sell_buyer_property_waived_on_contract"": true
  }",Advanced Options,Sell Buyer Property,screen_contingency_sell_buyer_property_waived_on_contract_listing,Have you already listed your property for sale?,It's important to have your property listed as soon as possible.,Property Listing,"contingency_sell_buyer_property_waived_on_contract_listing_broker, contingency_sell_buyer_property_waived_on_contract_listing_fsbo, contingency_sell_buyer_property_waived_on_contract_listing_no ",selection,"Yes, my property is listed through a Real Estate Broker, Yes, my property is For Sale By Owner, No I haven't listed it yet",Boolean,Real Estate Broker,Any /  Broker,Broker / Any,"IF contingency_sell_buyer_property_waived_on_contract_listing_broker IS TRUE, THEN NEXT screen_contingency_sell_buyer_property_waived_on_contract_broker

IF contingency_sell_buyer_property_waived_on_contract_listing_fsbo IS TRUE, THEN NEXT screen_contingency_sell_buyer_property_waived_on_coe_in_escrow",,,,,,,,,"IF contingency_sell_buyer_property_waived_on_contract_listing_broker IS TRUE, THEN {{contingency_sell_buyer_property_waived_on_contract_listing_broker} IS ""X""

IF contingency_sell_buyer_property_waived_on_contract_listing_fsbo IS TRUE, THEN {{contingency_sell_buyer_property_waived_on_contract_listing_fsbo}} IS ""X""",NA,2C and 2D on SBPC,,,
